ID,Sample Index,Column,Row Index,Column Index,Component Index,Prediction,more extreme bagging estimators,Input,Standard Deviations
688_Cr,688,Cr,56,3,,8.347404,0.74,7.19,0.48835558
552_Co,552,Co,16,9,,6.8294882333499585,0.74,6.3,0.36407950299390734
688_Elong/%,688,Elong/%,56,16,,9.389073,0.74,8.0,0.3188493
290_YS/MPa,290,YS/MPa,97,14,,1319.2727,0.74,1278.2,0.3073968
764_Cr,764,Cr,83,3,,9.534155,0.74,8.9,0.26596773
291_Cr,291,Cr,98,3,,12.347975,0.74,11.94,0.22084823
776_C,776,C,92,0,,0.008933748,0.74,0.01,0.17886913
207_C,207,C,66,0,,0.011209427,0.74,0.01,0.0576925
595_Ni,595,Ni,29,4,,3.0246999840438367,0.75,0.01,0.7612993721496584
696_Ni,696,Ni,61,4,,2.3385999723896385,0.75,0.01,0.6326701899147019
151_N,151,N,48,7,,0.00029499998,0.75,0.0,0.5954131
829_Ti,829,Ti,105,12,,0.027166666,0.75,0.0,0.5765984
132_Cr,132,Cr,42,3,,4.195397,0.75,2.97,0.4802287
207_YS/MPa,207,YS/MPa,66,14,,1671.5334,0.75,1684.6,0.31268528
780_Co,780,Co,94,9,,0.2580780416745889,0.75,0.01,0.2869029283524588
248_Elong/%,248,Elong/%,80,16,,16.255104,0.75,16.8,0.26037207
249_Cr,249,Cr,81,3,,12.751787,0.75,12.63,0.23505262
162_C,162,C,53,0,,0.21971084,0.75,0.23,0.17644592
693_Ti,693,Ti,59,12,,0.004633333,0.76,0.0,0.89023954
198_N,198,N,65,7,,0.00039499998,0.76,0.0,0.51144737
151_Cr,151,Cr,48,3,,4.0424433,0.76,2.97,0.43652475
21_W,21,W,8,10,,0.03191725589593919,0.76,0.0,0.3672085199199112
290_Cr,290,Cr,97,3,,13.820534,0.76,14.01,0.30580786
212_YS/MPa,212,YS/MPa,68,14,,1300.6555,0.76,1311.0,0.30200553
81_Al,81,Al,28,11,,0.22860000057145954,0.76,0.16,0.2971116299734691
547_UTS/MPa,547,UTS/MPa,13,15,,1272.9777,0.76,1247.1,0.28163168
260_Cr,260,Cr,88,3,,12.706918,0.76,12.6,0.1985216
198_Si,198,Si,65,2,,0.053000003,0.76,0.01,0.19529825
207_UTS/MPa,207,UTS/MPa,66,15,,1775.5483,0.76,1754.2,0.19414845
132_C,132,C,42,0,,0.16755942,0.76,0.17,0.09014536
283_Cr,283,Cr,95,3,,12.60348,0.76,12.53,0.08311344
620_V,620,V,36,6,,0.010515038,0.76,0.01,0.04130815
630_V,630,V,38,6,,0.01047748,0.76,0.01,0.026608085
218_Al,218,Al,70,11,,0.49199999174103143,0.77,0.1,0.6130915399578803
696_Elong/%,696,Elong/%,61,16,,10.02953,0.77,8.0,0.54216915
387_Ti,387,Ti,114,12,,0.028100003,0.77,0.02,0.50228614
566_YS/MPa,566,YS/MPa,22,14,,1140.7744,0.77,1123.1,0.29989767
92_Al,92,Al,31,11,,0.19609999960288405,0.77,0.13,0.28656965344674934
218_Mn,218,Mn,70,1,,0.04935,0.77,0.01,0.18504322
263_Cr,263,Cr,91,3,,12.401595,0.77,12.54,0.16156437
70_Ni,70,Ni,25,4,,17.214000158309936,0.77,17.5,0.15453911008208465
17_Mn,17,Mn,7,1,,0.15454999,0.78,0.01,0.79562443
53_Al,53,Al,20,11,,0.11890000006183982,0.78,0.05,0.4717209931368982
423_Ni,423,Ni,120,4,,8.317800188064576,0.78,8.3,0.4308072485861794
596_Al,596,Al,30,11,,0.2056000005826354,0.78,0.03,0.4183649542033329
547_Co,547,Co,13,9,,5.801248218011916,0.78,6.3,0.27012091541546773
6_Elong/%,6,Elong/%,1,16,,10.806937,0.78,10.0,0.2662412
513_C,513,C,0,0,,0.20045128,0.78,0.21,0.23674704
552_Ni,552,Ni,16,4,,10.444399981871248,0.78,11.2,0.2006602392916508
547_Heat treatment/C,547,Heat treatment/C,13,13,,864.33,0.79,816.0,0.7215489398325913
770_Ni,770,Ni,86,4,,11.097899971008301,0.79,10.3,0.6725678178004171
639_Heat treatment/C,639,Heat treatment/C,40,13,,1059.13,0.79,1093.0,0.6658281673533037
704_N,704,N,64,7,,0.00026,0.79,0.0,0.57792056
192_Ni,192,Ni,62,4,,17.190999965667725,0.79,17.8,0.47864863775992694
693_Cr,693,Cr,59,3,,8.373015,0.79,7.41,0.40149772
652_Elong/%,652,Elong/%,45,16,,12.825667,0.79,14.0,0.3824082
215_YS/MPa,215,YS/MPa,69,14,,1090.4745,0.79,1077.0,0.26053146
210_Mo,210,Mo,67,5,,2.3674420085534713,0.79,2.45,0.22518004523691018
361_C,361,C,112,0,,0.030840727,0.79,0.03,0.1978652
830_Elong/%,830,Elong/%,106,16,,15.842363,0.79,15.3,0.15886202
40_V,40,V,15,6,,0.013351695,0.79,0.01,0.15155602
161_C,161,C,52,0,,0.22243777,0.79,0.23,0.13170578
595_Al,595,Al,29,11,,0.3095999976620078,0.8,0.03,0.5798735695027596
695_Ni,695,Ni,60,4,,2.0325999918766318,0.8,0.01,0.5405734203621502
566_Ti,566,Ti,22,12,,0.6003334,0.8,0.68,0.43584165
95_Al,95,Al,33,11,,0.2046999992802739,0.8,0.11,0.33715608228629174
291_YS/MPa,291,YS/MPa,98,14,,1309.943,0.8,1273.3,0.30899727
162_Heat treatment/C,162,Heat treatment/C,53,13,,1039.72,0.8,1025.0,0.3010482013726755
81_C,81,C,28,0,,0.03281592,0.8,0.02,0.28219515
160_Heat treatment/C,160,Heat treatment/C,51,13,,1033.94,0.8,1025.0,0.26437483269056966
17_Cr,17,Cr,7,3,,14.189419,0.8,14.36,0.2632236
136_Al,136,Al,43,11,,0.046299999486654995,0.8,0.01,0.24207903551142532
339_YS/MPa,339,YS/MPa,109,14,,1279.861,0.8,1274.7,0.2407657
130_Al,130,Al,41,11,,0.03469999924302101,0.8,0.01,0.2250770608264101
130_UTS/MPa,130,UTS/MPa,41,15,,1770.915,0.8,1752.1,0.22195591
259_Cr,259,Cr,87,3,,12.73587,0.8,12.59,0.21547541
345_YS/MPa,345,YS/MPa,110,14,,1263.8656,0.8,1267.8,0.13923009
752_Mo,752,Mo,79,5,,2.592781815595402,0.8,2.75,0.1368932606222703
431_V,431,V,122,6,,0.010027537,0.8,0.01,0.049857564
293_Ni,293,Ni,99,4,,1.0453999844193458,0.8,1.02,0.02560496111229506
387_Ni,387,Ni,114,4,,8.324400129318237,0.81,8.34,0.6292360646865072
459_Ni,459,Ni,127,4,,8.305000047683716,0.81,8.29,0.6038788968236185
141_N,141,N,46,7,,0.00035999998,0.81,0.0,0.46460316
161_Heat treatment/C,161,Heat treatment/C,52,13,,1041.51,0.81,1025.0,0.3280284184344499
521_UTS/MPa,521,UTS/MPa,3,15,,1875.8419,0.81,1901.0,0.3243909
810_YS/MPa,810,YS/MPa,100,14,,1092.5825,0.81,1078.3,0.302991
207_Al,207,Al,66,11,,0.12820000121369957,0.81,0.09,0.26452135431123336
154_Al,154,Al,50,11,,0.04019999908283353,0.81,0.01,0.23746453842644194
224_Cr,224,Cr,72,3,,13.995103,0.81,14.13,0.22185715
732_Elong/%,732,Elong/%,71,16,,14.407496,0.81,14.0,0.18890896
412_Al,412,Al,116,11,,1.0278999823331834,0.81,1.04,0.1859865494500953
413_Al,413,Al,117,11,,1.0278999823331834,0.81,1.04,0.1859865494500953
415_Al,415,Al,118,11,,1.0278999823331834,0.81,1.04,0.1859865494500953
770_C,770,C,86,0,,0.010582886,0.81,0.01,0.09277999
552_Heat treatment/C,552,Heat treatment/C,16,13,,908.34,0.82,982.0,0.8644525383338799
253_Nb,253,Nb,84,8,,0.064899996,0.82,0.08,0.7265076
151_Si,151,Si,48,2,,0.04025,0.82,0.05,0.6145735
688_Si,688,Si,56,2,,0.088,0.82,0.01,0.53498125
695_Cr,695,Cr,60,3,,8.361732,0.82,7.41,0.42562413
70_Al,70,Al,25,11,,0.27250000106170774,0.82,0.17,0.3991357091210548
171_Heat treatment/C,171,Heat treatment/C,55,13,,1043.18,0.82,1025.0,0.35170873912224115
141_Al,141,Al,46,11,,0.033499999586492774,0.82,0.01,0.2437000256671389
167_Heat treatment/C,167,Heat treatment/C,54,13,,1033.07,0.82,1025.0,0.2338624386118593
153_Al,153,Al,49,11,,0.03619999922811985,0.82,0.01,0.21426835992384208
146_Al,146,Al,47,11,,0.05569999882951379,0.82,0.01,0.21154118490860113
132_Al,132,Al,42,11,,0.05529999880120158,0.82,0.01,0.2096617676035094
21_C,21,C,8,0,,0.16986549,0.82,0.16,0.18811648
132_YS/MPa,132,YS/MPa,42,14,,1424.1935,0.82,1434.5,0.17694612
40_UTS/MPa,40,UTS/MPa,15,15,,1421.3319,0.82,1413.8,0.15904234
198_UTS/MPa,198,UTS/MPa,65,15,,1780.3337,0.82,1770.7,0.10275184
688_Ti,688,Ti,56,12,,0.0045333332,0.83,0.0,0.8947368
178_Si,178,Si,57,2,,0.1466,0.83,0.01,0.7504142
455_Ni,455,Ni,126,4,,8.309100046157837,0.83,8.29,0.6459985331559
636_Heat treatment/C,636,Heat treatment/C,39,13,,1062.36,0.83,1093.0,0.5924658970894433
130_N,130,N,41,7,,0.000295,0.83,0.0,0.46615925
690_Heat treatment/C,690,Heat treatment/C,58,13,,1102.56,0.83,1149.0,0.3729079349287085
198_Mn,198,Mn,65,1,,0.045100003,0.83,0.01,0.27305475
423_Elong/%,423,Elong/%,120,16,,16.689724,0.83,17.0,0.24474527
167_UTS/MPa,167,UTS/MPa,54,15,,1800.5826,0.83,1819.0,0.22949602
736_C,736,C,73,0,,0.09997883,0.83,0.09,0.21555088
92_Elong/%,92,Elong/%,31,16,,8.61938,0.83,9.0,0.2085586
513_Al,513,Al,0,11,,0.040600000396370885,0.83,0.01,0.19725259512646065
283_Elong/%,283,Elong/%,95,16,,16.627834,0.83,16.3,0.16554588
387_UTS/MPa,387,UTS/MPa,114,15,,1284.6215,0.83,1281.5,0.12421696
40_C,40,C,15,0,,0.010759361,0.83,0.01,0.117350064
450_Elong/%,450,Elong/%,125,16,,16.91866,0.83,17.0,0.063719794
109_V,109,V,37,6,,0.010617121,0.83,0.01,0.04701792
693_Heat treatment/C,693,Heat treatment/C,59,13,,1110.37,0.84,1149.0,0.6292571493906056
690_Ni,690,Ni,58,4,,1.7180999762751161,0.84,0.01,0.54138552679369
810_Mn,810,Mn,100,1,,0.18035002,0.84,0.12,0.43071872
446_Al,446,Al,124,11,,1.04269996881485,0.84,1.03,0.39424450348186235
752_Ni,752,Ni,79,4,,4.977899962179363,0.84,4.2,0.2355104130921749
770_UTS/MPa,770,UTS/MPa,86,15,,1415.6943,0.84,1424.9,0.21303342
332_UTS/MPa,332,UTS/MPa,108,15,,1331.9503,0.84,1324.9,0.20671561
521_Al,521,Al,3,11,,0.03279999990016222,0.84,0.01,0.2054290793827335
459_YS/MPa,459,YS/MPa,127,14,,1257.6436,0.84,1260.9,0.19824047
224_Co,224,Co,72,9,,13.225527593288843,0.84,13.33,0.14249112687247362
263_UTS/MPa,263,UTS/MPa,91,15,,1751.3817,0.84,1764.8,0.13710918
361_UTS/MPa,361,UTS/MPa,112,15,,1293.0529,0.84,1295.3,0.10956729
260_C,260,C,88,0,,0.20198937,0.84,0.2,0.106751755
523_Co,523,Co,4,9,,13.405179351671313,0.84,13.51,0.09697009405249954
652_C,652,C,45,0,,0.15060657,0.84,0.15,0.041741185
764_Heat treatment/C,764,Heat treatment/C,83,13,,864.76,0.85,816.0,0.743809489116422
585_Heat treatment/C,585,Heat treatment/C,26,13,,925.16,0.85,982.0,0.7238518728095373
423_Al,423,Al,120,11,,1.0589000189304352,0.85,1.07,0.6149710918594277
171_Ni,171,Ni,55,4,,4.5160999528877435,0.85,2.8,0.5787538334258577
596_Ni,596,Ni,30,4,,1.4968000008538365,0.85,0.01,0.5242780828919574
693_Ni,693,Ni,59,4,,1.769699983280152,0.85,0.01,0.49290793584921094
815_C,815,C,101,0,,0.008373179,0.85,0.01,0.26182008
595_Heat treatment/C,595,Heat treatment/C,29,13,,1034.48,0.85,1050.0,0.24462613638215253
43_UTS/MPa,43,UTS/MPa,17,15,,1474.2806,0.85,1459.3,0.21570969
523_Al,523,Al,4,11,,0.028599999826401473,0.85,0.01,0.17957784707111735
704_UTS/MPa,704,UTS/MPa,64,15,,1726.4161,0.85,1746.6,0.16131902
450_Al,450,Al,125,11,,1.004799971729517,0.85,1.03,0.14825335358618608
394_V,394,V,115,6,,0.010029924,0.85,0.01,0.096747555
109_YS/MPa,109,YS/MPa,37,14,,1396.0975,0.85,1403.5,0.08489033
40_Ni,40,Ni,15,4,,12.021200008392334,0.85,12.11,0.03979817785621821
823_Ni,823,Ni,103,4,,9.913199843764305,0.86,8.28,0.4917007081209163
555_Heat treatment/C,555,Heat treatment/C,18,13,,902.52,0.86,982.0,0.4506325906566087
695_Al,695,Al,60,11,,0.20539999889209867,0.86,0.03,0.4069585351577842
704_Heat treatment/C,704,Heat treatment/C,64,13,,835.45,0.86,815.0,0.4039366769297642
696_Al,696,Al,61,11,,0.16209999801591038,0.86,0.03,0.35984455694101547
690_Cr,690,Cr,58,3,,8.334784,0.86,7.72,0.2699535
519_Ti,519,Ti,2,12,,0.027199993,0.86,0.01,0.24036825
161_YS/MPa,161,YS/MPa,52,14,,1494.1355,0.86,1522.7,0.20449226
810_Ti,810,Ti,100,12,,0.18173334,0.86,0.19,0.19085397
249_YS/MPa,249,YS/MPa,81,14,,1394.553,0.86,1382.2,0.17703466
519_Al,519,Al,2,11,,0.030300000216811895,0.86,0.01,0.16482338797481655
260_YS/MPa,260,YS/MPa,88,14,,1311.1735,0.86,1298.8,0.15737669
354_YS/MPa,354,YS/MPa,111,14,,1313.792,0.86,1316.0,0.07730077
259_Mn,259,Mn,87,1,,0.1034,0.87,0.01,0.71623075
688_Heat treatment/C,688,Heat treatment/C,56,13,,1105.21,0.87,1149.0,0.6167883337651473
429_Al,429,Al,121,11,,1.0494999766349793,0.87,1.06,0.5193485376110628
829_Ni,829,Ni,105,4,,9.88719984948635,0.87,8.28,0.48349318750209325
589_Al,589,Al,27,11,,0.22059999929741025,0.87,0.03,0.4498040623206324
690_Al,690,Al,58,11,,0.17559999972581863,0.87,0.03,0.37185637706977476
521_Ti,521,Ti,3,12,,0.027933327,0.87,0.01,0.25041518
523_Ti,523,Ti,4,12,,0.026899993,0.87,0.01,0.2359632
146_YS/MPa,146,YS/MPa,47,14,,1415.2621,0.87,1406.9,0.20218197
151_Al,151,Al,48,11,,0.03139999939128756,0.87,0.01,0.182725600414429
210_Cr,210,Cr,67,3,,10.377053,0.87,10.7,0.17889357
259_Elong/%,259,Elong/%,87,16,,16.693523,0.87,17.0,0.15074438
540_Co,540,Co,11,9,,6.600490996739166,0.87,6.9,0.12209224019938279
412_Elong/%,412,Elong/%,116,16,,18.098154,0.87,18.0,0.117271096
413_Elong/%,413,Elong/%,117,16,,18.098154,0.87,18.0,0.117271096
415_Elong/%,415,Elong/%,118,16,,18.098154,0.87,18.0,0.117271096
415_UTS/MPa,415,UTS/MPa,118,15,,1319.2638,0.87,1316.0,0.11726666
412_UTS/MPa,412,UTS/MPa,116,15,,1319.2638,0.87,1316.0,0.11726666
413_UTS/MPa,413,UTS/MPa,117,15,,1319.2638,0.87,1316.0,0.11726666
192_UTS/MPa,192,UTS/MPa,62,15,,1864.8729,0.87,1853.4,0.08327623
795_Cr,795,Cr,96,3,,10.043842,0.87,10.2,0.073298775
70_C,70,C,25,0,,0.009562787,0.87,0.01,0.025913337
742_Al,742,Al,76,11,,0.3562000014819205,0.88,0.03,0.7271554505007133
226_Si,226,Si,74,2,,0.40655002,0.88,0.5,0.50587577
830_Ni,830,Ni,106,4,,9.858299846053123,0.88,8.28,0.4746158692641424
732_Heat treatment/C,732,Heat treatment/C,71,13,,841.08,0.88,815.0,0.4718251663534155
704_Al,704,Al,64,11,,0.1475999990850687,0.88,0.03,0.43794634026910945
550_Si,550,Si,14,2,,0.023749998,0.88,0.01,0.43261507
6_Heat treatment/C,6,Heat treatment/C,1,13,,1064.85,0.88,1093.0,0.4063945897423202
696_Nb,696,Nb,61,8,,0.059199993,0.88,0.01,0.398066
198_Al,198,Al,65,11,,0.20099999906495214,0.88,0.1,0.37930541625078096
693_Al,693,Al,59,11,,0.14929999966174365,0.88,0.03,0.34979395314402606
40_Mn,40,Mn,15,1,,0.074599996,0.88,0.08,0.112626225
552_Elong/%,552,Elong/%,16,16,,17.505013,0.88,17.0,0.10126503
136_Ni,136,Ni,43,4,,10.265000006053597,0.88,10.07,0.09246393682835294
171_C,171,C,55,0,,0.22485073,0.88,0.23,0.08874696
249_C,249,C,81,0,,0.20129941,0.88,0.2,0.072112344
109_Cr,109,Cr,37,3,,12.523228,0.88,12.52,0.012351865
569_N,569,N,23,7,,0.000625,0.89,0.0,0.61676717
132_Si,132,Si,42,2,,0.041300002,0.89,0.05,0.5276993
167_Ni,167,Ni,54,4,,4.076699959561228,0.89,2.8,0.4673313740585941
513_Ti,513,Ti,0,12,,0.050133336,0.89,0.01,0.3580673
54_Mn,54,Mn,21,1,,0.2168,0.89,0.1,0.31493035
53_YS/MPa,53,YS/MPa,20,14,,1132.711,0.89,1143.7,0.23271258
212_UTS/MPa,212,UTS/MPa,68,15,,1366.7439,0.89,1375.0,0.15895537
555_UTS/MPa,555,UTS/MPa,18,15,,1358.0569,0.89,1371.1,0.110957384
261_Elong/%,261,Elong/%,89,16,,16.482508,0.89,16.7,0.10769528
528_Al,528,Al,6,11,,0.13729999924078584,0.89,0.12,0.10305709109009505
261_UTS/MPa,261,UTS/MPa,89,15,,1775.3705,0.89,1770.7,0.101779446
431_Co,431,Co,122,9,,0.028512332633532093,0.89,0.01,0.10019963667266626
262_Si,262,Si,90,2,,0.52564996,0.89,0.5,0.073300175
557_Co,557,Co,19,9,,8.789655142073507,0.89,8.7,0.052981800659983716
770_V,770,V,86,6,,0.010274525,0.89,0.01,0.024273474
261_Mn,261,Mn,89,1,,0.092549995,0.9,0.01,0.65490615
249_Mn,249,Mn,81,1,,0.08984999,0.9,0.01,0.6057726
248_Mn,248,Mn,80,1,,0.090299994,0.9,0.01,0.5855637
160_Ni,160,Ni,51,4,,4.1902999478764835,0.9,2.8,0.49736506872449365
552_Mn,552,Mn,16,1,,0.02495,0.9,0.01,0.36745968
263_Mn,263,Mn,91,1,,0.022499997,0.9,0.01,0.239073
795_Elong/%,795,Elong/%,96,16,,16.88469,0.9,17.0,0.10140658
569_Co,569,Co,23,9,,9.331073965403052,0.9,9.2,0.0695030991268676
566_Heat treatment/C,566,Heat treatment/C,22,13,,924.92,0.91,982.0,0.7611766959721865
528_Mn,528,Mn,6,1,,0.01705,0.91,0.01,0.6751204
260_Mn,260,Mn,88,1,,0.10184999,0.91,0.01,0.6574089
752_Heat treatment/C,752,Heat treatment/C,79,13,,990.78,0.91,950.0,0.5692072451851914
162_Ni,162,Ni,53,4,,4.402099952064455,0.91,2.8,0.5410433398114209
290_Mn,290,Mn,97,1,,0.065249994,0.91,0.01,0.4966869
732_Al,732,Al,71,11,,0.1749999975785613,0.91,0.03,0.4894600128597379
15_Ni,15,Ni,5,4,,1.0247000008635223,0.91,0.01,0.41033987791304505
32_Heat treatment/C,32,Heat treatment/C,12,13,,922.48,0.91,982.0,0.30311224812121734
198_Ni,198,Ni,65,4,,17.015399978253992,0.91,17.3,0.11625562747672186
54_UTS/MPa,54,UTS/MPa,21,15,,1506.8933,0.91,1502.0,0.03995787
6_V,6,V,1,6,,0.41679192,0.91,0.41,0.029207526
829_Elong/%,829,Elong/%,105,16,,15.442396,0.91,15.5,0.026505262
423_Cr,423,Cr,120,3,,12.492258,0.91,12.49,0.014714646
248_Nb,248,Nb,80,8,,0.06324999,0.92,0.08,0.84796584
249_Nb,249,Nb,81,8,,0.06305,0.92,0.08,0.79819065
161_Ni,161,Ni,52,4,,4.428199953492731,0.92,2.8,0.5455525111090518
550_Mn,550,Mn,14,1,,0.021300001,0.92,0.01,0.49875653
215_Al,215,Al,69,11,,0.6810999876633287,0.92,0.39,0.48366443798003395
540_Si,540,Si,11,2,,0.021450002,0.92,0.01,0.4639213
552_Si,552,Si,16,2,,0.025500001,0.92,0.01,0.45031705
569_Ti,569,Ti,23,12,,0.63573337,0.92,0.7,0.31399125
688_Al,688,Al,56,11,,0.12649999877437948,0.92,0.03,0.3124618090418923
742_Ni,742,Ni,76,4,,3.288999960478395,0.92,4.18,0.30841692799934983
283_Heat treatment/C,283,Heat treatment/C,95,13,,1044.15,0.92,1038.0,0.29434683612666335
455_Al,455,Al,126,11,,1.0377999591827392,0.92,1.05,0.21781676076164042
160_Al,160,Al,51,11,,0.0628999998420477,0.92,0.03,0.19719844058404234
345_Al,345,Al,110,11,,1.0544999611377717,0.92,1.06,0.1802788222917389
160_UTS/MPa,160,UTS/MPa,51,15,,1768.7076,0.92,1784.5,0.17805783
226_Al,226,Al,74,11,,0.04239999921992421,0.92,0.03,0.15311862858575984
312_UTS/MPa,312,UTS/MPa,104,15,,1455.595,0.92,1468.3,0.13878745
227_Ni,227,Ni,75,4,,0.8154999994672835,0.92,0.93,0.12193867243910182
589_Mo,589,Mo,27,5,,2.873393165816283,0.92,3.01,0.10807664537826477
704_Ni,704,Ni,64,4,,15.230600147247314,0.92,15.1,0.08162316784693803
569_UTS/MPa,569,UTS/MPa,23,15,,1771.5446,0.92,1763.8,0.08062608
521_Co,521,Co,3,9,,13.427273393048749,0.92,13.51,0.0786182610145494
25_C,25,C,9,0,,0.16178484,0.92,0.16,0.04382296
261_Si,261,Si,89,2,,0.5101,0.92,0.5,0.030559745
192_Elong/%,192,Elong/%,62,16,,9.939127,0.92,10.0,0.021494728
767_Heat treatment/C,767,Heat treatment/C,85,13,,866.25,0.93,816.0,0.7222834814136445
776_Heat treatment/C,776,Heat treatment/C,92,13,,855.17,0.93,816.0,0.668985389558564
250_Mn,250,Mn,82,1,,0.06855,0.93,0.01,0.50277156
291_Mn,291,Mn,98,1,,0.0716,0.93,0.01,0.50271994
695_Nb,695,Nb,60,8,,0.08285,0.93,0.01,0.44149384
432_Al,432,Al,123,11,,1.0523999738693237,0.93,1.06,0.43860880184034673
253_Mn,253,Mn,84,1,,0.039599992,0.93,0.01,0.37383562
312_Ni,312,Ni,104,4,,8.331800174713134,0.93,8.31,0.35194078944597573
253_Ni,253,Ni,84,4,,0.7292000023089349,0.93,0.93,0.24407727047232117
167_Al,167,Al,54,11,,0.06249999983236194,0.93,0.03,0.19470941656222385
364_Ti,364,Ti,113,12,,0.053000007,0.93,0.05,0.16467427
290_Ni,290,Ni,97,4,,0.7943000002205372,0.93,0.93,0.1454705845913282
585_Al,585,Al,26,11,,0.5053999949619175,0.93,0.48,0.0681239963137324
6_YS/MPa,6,YS/MPa,1,14,,1546.4542,0.93,1536.5,0.06606761
100_C,100,C,34,0,,0.03985981,0.93,0.04,0.02831215
364_V,364,V,113,6,,0.010008549,0.93,0.01,0.013348223
290_Nb,290,Nb,97,8,,0.065799996,0.94,0.08,0.61572915
132_Heat treatment/C,132,Heat treatment/C,42,13,,850.22,0.94,816.0,0.6038954703570046
227_Mn,227,Mn,75,1,,0.06835,0.94,0.01,0.50183403
154_Ti,154,Ti,50,12,,0.09646667,0.94,0.01,0.4336534
841_Si,841,Si,107,2,,0.017900001,0.94,0.01,0.4331842
153_Ti,153,Ti,49,12,,0.09996666,0.94,0.01,0.42912418
132_Mn,132,Mn,42,1,,0.14234999,0.94,0.16,0.388055
130_Ti,130,Ti,41,12,,0.07023334,0.94,0.01,0.38632777
100_Ni,100,Ni,34,4,,7.851200078912079,0.94,8.63,0.37635098860030164
345_Ni,345,Ni,110,4,,8.31750023841858,0.94,8.31,0.3572379419921345
364_Ni,364,Ni,113,4,,8.316200246810913,0.94,8.31,0.31172910819905464
462_Ni,462,Ni,130,4,,8.330000200271606,0.94,8.31,0.295201859414483
461_Ni,461,Ni,129,4,,8.330000200271606,0.94,8.31,0.295201859414483
460_Ni,460,Ni,128,4,,8.330000200271606,0.94,8.31,0.295201859414483
178_Ni,178,Ni,57,4,,5.374999962132424,0.94,4.6,0.24417729644330666
162_Al,162,Al,53,11,,0.07619999904185533,0.94,0.03,0.21419771769404572
161_Al,161,Al,52,11,,0.07259999917820097,0.94,0.03,0.19961266353859558
332_Ti,332,Ti,108,12,,0.022433333,0.94,0.02,0.13916229
192_C,192,C,62,0,,0.022907855,0.94,0.02,0.10299524
193_Ni,193,Ni,63,4,,17.52060012817383,0.94,17.4,0.0960936781674708
260_Co,260,Co,88,9,,13.865993106404508,0.94,13.77,0.09324921070056426
283_Si,283,Si,95,2,,0.47515,0.94,0.5,0.08452643
293_UTS/MPa,293,UTS/MPa,99,15,,1791.032,0.94,1782.5,0.07802441
151_UTS/MPa,151,UTS/MPa,48,15,,1725.3896,0.94,1730.8,0.06397828
253_YS/MPa,253,YS/MPa,84,14,,1335.6965,0.94,1340.0,0.058308277
307_UTS/MPa,307,UTS/MPa,102,15,,1519.6575,0.94,1517.2,0.04416018
238_Si,238,Si,78,2,,0.50214994,0.94,0.51,0.023029035
130_Ni,130,Ni,41,4,,10.109900006242096,0.94,10.15,0.013616849842745193
32_Mn,32,Mn,12,1,,0.017549999,0.95,0.01,0.7239978
154_Heat treatment/C,154,Heat treatment/C,50,13,,844.39,0.95,816.0,0.6147876935867114
151_Heat treatment/C,151,Heat treatment/C,48,13,,849.98,0.95,816.0,0.5906324303117103
815_Heat treatment/C,815,Heat treatment/C,101,13,,843.3,0.95,816.0,0.5377381912824793
742_Mn,742,Mn,76,1,,0.77549994,0.95,0.5,0.38213485
25_Ni,25,Ni,9,4,,0.6032999901100993,0.95,0.01,0.31519295414501924
6_Ti,6,Ti,1,12,,0.0019333332,0.95,0.0,0.2997666
267_Mn,267,Mn,93,1,,0.029599998,0.95,0.01,0.29840004
263_Heat treatment/C,263,Heat treatment/C,91,13,,1045.81,0.95,1038.0,0.27292782933990656
224_Heat treatment/C,224,Heat treatment/C,72,13,,1047.44,0.95,1038.0,0.24838953476233983
178_Al,178,Al,57,11,,0.09779999794438482,0.95,0.03,0.24022148652689698
823_Al,823,Al,103,11,,0.06549999875947833,0.95,0.03,0.21963536832339686
171_Al,171,Al,55,11,,0.07619999902322888,0.95,0.03,0.21421614290590235
830_Al,830,Al,106,11,,0.045999999009072784,0.95,0.03,0.1480719985680174
207_Heat treatment/C,207,Heat treatment/C,66,13,,806.94,0.95,816.0,0.11112979507223247
776_Elong/%,776,Elong/%,92,16,,14.091578,0.95,14.0,0.05904053
262_YS/MPa,262,YS/MPa,90,14,,1337.1696,0.95,1341.0,0.058358904
764_Elong/%,764,Elong/%,83,16,,16.870617,0.95,17.0,0.049317516
540_C,540,C,11,0,,0.021553721,0.95,0.02,0.04861094
43_C,43,C,17,0,,0.009773325,0.95,0.01,0.041497618
776_UTS/MPa,776,UTS/MPa,92,15,,1549.2987,0.95,1546.8,0.03209072
151_C,151,C,48,0,,0.1706389,0.95,0.17,0.024089586
519_Co,519,Co,2,9,,13.51154198406831,0.95,13.49,0.020165504955786912
569_C,569,C,23,0,,0.010130007,0.95,0.01,0.014849121
227_Nb,227,Nb,75,8,,0.06734999,0.96,0.08,0.626094
770_Heat treatment/C,770,Heat treatment/C,86,13,,850.03,0.96,816.0,0.6072943808068847
250_Nb,250,Nb,82,8,,0.067499995,0.96,0.08,0.6026285
25_Ti,25,Ti,9,12,,0.0024333333,0.96,0.0,0.3319176
630_Heat treatment/C,630,Heat treatment/C,38,13,,1047.27,0.96,1038.0,0.20982748826362183
198_Heat treatment/C,198,Heat treatment/C,65,13,,841.84,0.96,816.0,0.18241186049084313
829_Al,829,Al,105,11,,0.0456999990157783,0.96,0.03,0.1452924828754313
